ds,dep_var,trend,season,holiday,competitor_sales_B,events,tv_S,ooh_S,print_S,facebook_S,search_S,newsletter,intercept,depVarHat,solID
2017-09-25,2529721.66666667,-2306553.00477365,169256.090979271,0,1228454.37506954,0,282598.711978942,94323.9104575524,0.135367043608179,7476.34281658481,48423.4626173258,56351.9080226131,2920659.65291189,2500991.58544711,2_114_4
2017-10-02,2357930,-2306881.4018694,200351.24233007,37632.5507804645,1292839.81432936,0,321752.429708077,82523.8298038398,0.000427849646814568,1912.10470708641,47910.6550199122,81905.301586336,2920659.65291189,2680606.17973548,2_114_4
2017-10-09,3003391.66666667,-2307209.79896516,241765.677981646,0,1350642.09331533,0,286698.38447852,127564.626968558,180234.205238926,13550.931410112,54507.7651760421,50352.6738777388,2920659.65291189,2918766.2123936,2_114_4
2017-10-16,2283685,-2307538.19606091,269548.778168531,0,1262668.80604585,0,114534.377496205,89288.7153696426,2479.04926414279,13616.8118187631,51441.6913196967,122214.005806766,2920659.65291189,2538913.69214058,2_114_4
2017-10-23,2584721.66666667,-2307475.80919716,287351.481548777,0,1285707.4633626,0,208020.40773544,75903.66165459,7.91933241122564,14504.9659484228,54215.2745801671,120914.792300204,2920659.65291189,2659809.81017735,2_114_4
2017-10-30,2565400,-2307413.4223334,321906.76504685,-171029.700757628,1377187.74679841,0,70388.1591561763,46121.0068789982,0.025031175950739,15512.1841185023,60086.6025856183,34327.575082946,2920659.65291189,2367746.59451954,2_114_4
2017-11-06,3407085,-2307351.03546964,380568.315586369,0,1538911.5588078,0,97073.3618924016,122733.979217492,202089.213511003,13059.9975849571,73598.4913215101,63189.6428334643,2920659.65291189,3104533.17819725,2_114_4
2017-11-13,2803291.66666667,-2307288.64860588,427781.03221071,0,1550834.28485561,0,14296.8475209609,84704.0748941646,4683.00072427114,18161.5554634974,1152.53856637102,55137.4354926213,2920659.65291189,2770121.77403421,2_114_4
2017-11-20,3303155,-2307226.26174212,417251.951590365,0,1601654.89634595,0,216925.067805207,91634.4104769091,839.770199139084,13482.4985801807,8.76975350884628,52420.8784725826,2920659.65291189,3007651.63439361,2_114_4
2017-11-27,3103743.33333333,-2307163.87487837,346564.236925103,0,1655154.65663759,0,53161.8369853725,58009.2687948984,81043.808989841,10342.5440648365,97879.6530239921,115727.121722874,2920659.65291189,3031378.90517804,2_114_4
2017-12-04,2793875,-2307101.48801461,268458.704704148,0,1397429.72552175,0,128787.026346713,78566.1069563839,391.868476625792,7529.5962451633,100094.905197134,63298.3498978927,2920659.65291189,2658114.44824309,2_114_4
2017-12-11,2260396.66666667,-2306460.63186635,240655.05438602,0,1250585.45042322,0,21206.764316116,48065.5125086113,1.24064118107973,10044.2798656347,90843.2755402217,108839.602009612,2920659.65291189,2384440.20073616,2_114_4
2017-12-18,2399176.66666667,-2305819.77571809,267924.898258685,0,1204680.20338381,0,241584.236032904,77560.4887361713,0.00392126757118506,5735.2621769116,92581.094921474,139807.053144267,2920659.65291189,2644713.1177693,2_114_4
2017-12-25,3827520,-2305178.91956983,300006.16424286,508376.275308777,1132863.53274091,0,305293.56300074,47327.9434532564,151283.936027164,16757.1418478957,81657.7679879231,186247.865172553,2920659.65291189,3345294.92312414,2_114_4
2018-01-01,3109461.66666667,-2304538.06342157,285571.794546625,216010.462446121,1142381.45668127,0,146578.414112723,26802.2043795305,43711.6918955569,14626.6055008116,83899.8620983632,240037.79785518,2920659.65291189,2815741.87900651,2_114_4
2018-01-08,2228128.33333333,-2303897.20727331,221470.085541556,0,1219283.57014847,0,25848.2514746406,19765.7206650571,169.893444799948,15819.7637042656,85680.6034210867,250020.297611093,2920659.65291189,2454820.63164955,2_114_4
2018-01-15,2202593.33333333,-2303256.35112505,147266.852947666,0,1054351.80815747,0,163906.402421069,10504.5363258686,157204.362303413,5188.30617011131,80215.0603330845,105654.800026924,2920659.65291189,2341695.43047245,2_114_4
2018-01-22,1918293.33333333,-2302614.81257004,99483.2412703125,0,984175.581552287,0,31048.6982877611,56214.3480720386,196382.665825215,1251.37314444965,71970.3007145623,42444.0000118467,2920659.65291189,2101015.04922032,2_114_4
2018-01-29,1862458.33333333,-2301973.27401504,79762.2980299014,0,948399.943831096,0,101676.427621302,32522.3617479897,3860.53016894393,274.887530383904,67968.5169619193,32916.0837384574,2920659.65291189,1886067.42852685,2_114_4
2018-02-05,1975951.66666667,-2301331.73546003,65403.2224397299,0,1072117.87013188,0,15207.8483393463,17790.8909957537,17290.3879264708,1491.2653876487,81334.7227062062,149733.361135219,2920659.65291189,2039697.48651412,2_114_4
2018-02-12,1827318.33333333,-2300690.19690502,39137.2462984821,0,953022.395527929,0,22084.2622305672,55843.7626003925,59.0091629768391,329.375277985486,1435.92366952836,84926.2954753312,2920659.65291189,1776807.72625006,2_114_4
2018-02-19,1656268.33333333,-2300048.65835002,1174.28342311706,0,893448.383935334,0,2602.72507448415,32278.8829070977,30496.2278834442,70.8723674782334,10.9480688472114,62364.2855916127,2920659.65291189,1643057.60381329,2_114_4
2018-02-26,1703790,-2299407.11979501,-41608.0889229819,0,847742.390506818,0,25650.5091037955,59606.100757176,97458.2127980309,15.1627330962297,32877.0103557175,54647.4232230168,2920659.65291189,1697641.25367155,2_114_4
2018-03-05,1488115,-2298765.58124,-85781.8540506689,0,822419.610474248,0,3052.02067821383,34771.3325187576,527.883659939456,3.23999451043828,45176.2538670325,48637.8140869621,2920659.65291189,1490700.37290088,2_114_4
2018-03-12,1727330,-2298123.75865036,-127427.40794709,0,799647.508736789,0,204328.283667915,74558.2626476609,192546.415848144,0.692144718550575,44624.5145577582,23641.0339582431,2920659.65291189,1834455.19787567,2_114_4
2018-03-19,1208246.66666667,-2297481.93606071,-157783.947053433,0,669081.690035211,0,46808.1373615208,45148.4207882034,3434.88345653367,0.147851302532283,33374.2181952136,25376.9639202001,2920659.65291189,1288618.23140593,2_114_4
2018-03-26,1388960,-2296840.11347107,-173014.652316347,26343.0044954079,694802.14844758,0,81328.9216927244,73396.0996324579,5307.35949077332,0.0315826225767892,35005.5356465016,53767.9142605892,2920659.65291189,1420755.90237313,2_114_4
2018-04-02,2408331.66666667,-2296198.29088143,-186302.185901602,1041598.64761514,594113.099128235,0,11381.4172888099,44313.6400997555,17.1640543288504,0.00674636932925863,27549.6377560009,29284.7595552258,2920659.65291189,2186417.54837272,2_114_4
2018-04-09,1131721.66666667,-2295556.46829178,-218865.705956354,0,625165.829505174,0,1304.16100772152,35380.4891268891,0.0542537446599665,0.00144109230009958,30449.2552854196,106249.775558803,2920659.65291189,1204787.0448426,2_114_4
2018-04-16,950015,-2294914.64570214,-272702.048620209,0,525073.380639726,0,145.638035111447,19482.3813450963,0.000171477760216326,6281.14241527133,21955.1069548659,75960.5842048722,2920659.65291189,1001941.19235596,2_114_4
2018-04-23,801298.333333333,-2294272.82296197,-318885.997453365,0,431728.368527654,0,16.2162378561968,92938.6839426969,0.000000541983150421534,1557.30941902481,11265.4203617046,17700.8569052805,2920659.65291189,862707.687891312,2_114_4
2018-04-30,779838.333333334,-2293631.00022181,-324006.514842131,377975.642462051,422566.349331529,0,1.80502800621767,59039.7729195087,0.00000000171302526202642,21778.4312053752,7001.9166450621,11440.9016258247,2920659.65291189,1202826.95706531,2_114_4
2018-05-07,889546.666666667,-2292989.17748164,-290133.746094774,-66669.8997201396,486931.730615545,0,0.20091022270967,68457.2214585374,0.00000000000541429294628738,8946.50798024981,15405.1636524293,1940.96248210588,2920659.65291189,852548.616714424,2_114_4
2018-05-14,862850,-2292347.35474148,-259771.830039021,0,456202.082840619,0,0.0223623979945746,40820.2783080279,35386.3121194535,22396.733843514,130.408815823973,29014.5057099482,2920659.65291189,952490.812131176,2_114_4
2018-05-21,2601601.66666667,-2291705.53200131,-273449.825857809,348027.702275825,510710.378047935,1205881.61876511,101.35133968884,45008.4076483665,131.770396052239,9448.11904553812,0.985144947367881,43064.3524180771,2920659.65291189,2517878.98013431,2_114_4
2018-05-28,905008.333333334,-2291063.70926115,-325095.814412427,0,490202.506818888,0,11.2838259508739,25348.7197047558,10614.6210060371,5542.76159499458,10259.1373079337,74201.7519830771,2920659.65291189,920680.911479952,2_114_4
2018-06-04,910551.666666667,-2290421.88652098,-367515.827681213,0,503193.112867803,0,1.25598608339176,13641.7111532521,35.1433391234982,1348.76226619458,16227.5025211677,79951.0206823129,2920659.65291189,877120.447525632,2_114_4
2018-06-11,923853.333333333,-2289780.06358292,-363425.579505761,0,478351.061180968,0,9242.46707750934,7152.10843467656,20473.8766979462,296.93633093088,16059.8446724926,29846.1344789703,2920659.65291189,828876.438696705,2_114_4
2018-06-18,982420,-2289138.24064485,-323213.426537927,0,540957.971329966,0,1053.22981318308,28255.2804709422,70.9155978961559,63.8464289813441,23086.2191101386,54088.1754804184,2920659.65291189,955883.623960635,2_114_4
2018-06-25,1056811.66666667,-2288496.41770679,-286205.133485668,0,558496.930603113,0,117.541632895994,15306.5148701073,91043.633598058,10251.0226364627,22284.0864182382,45525.4991483981,2920659.65291189,1088983.33062671,2_114_4
2018-07-02,932326.666666667,-2287854.59476873,-270412.588889819,0,470764.339043297,0,29481.6709971224,94992.9580740949,471.012414742649,2828.87422557014,12838.8021941313,36672.9885464703,2920659.65291189,1010443.11474878,2_114_4
2018-07-09,1126221.66666667,-2287212.77183066,-253272.193438004,0,589466.445245721,0,3544.39564931076,60677.4822048972,109259.864099883,17504.6132103765,20467.2588964991,34965.9802711169,2920659.65291189,1216060.72722103,2_114_4
2018-07-16,1140006.66666667,-2286570.9488926,-206042.268066874,0,595109.864487857,0,15202.7833822111,68932.5116779331,647.795424004203,6087.98172468237,21691.5551387911,20448.618203168,2920659.65291189,1156167.54599107,2_114_4
2018-07-23,1479303.33333333,-2285929.12595453,-136650.850960556,0,763549.617255561,0,24006.4773003137,41152.6958025661,19441.2922027592,1501.99620499053,38500.2750418769,47690.0233507077,2920659.65291189,1433922.05315558,2_114_4
2018-07-30,1647193.33333333,-2285287.30282984,-84843.4652893257,0,910825.553254882,0,2843.83022603068,22967.6140992044,67.0149574398719,331.826538813194,50131.6889743754,23802.971321829,2920659.65291189,1561499.3841653,2_114_4
2018-08-06,2009478.33333333,-2284645.47970516,-73754.3993995363,0,1002122.49684573,0,28398.881895174,73504.5624640847,42178.352588733,71.4036963599326,62321.5196620396,154727.076903126,2920659.65291189,1925584.06786245,2_114_4
2018-08-13,1523443.33333333,-2284003.65658047,-78230.4208091234,0,834694.428593204,0,3404.20088456601,44391.3405366091,162.623470042257,11663.9171480465,837.938504529594,86815.2772453977,2920659.65291189,1540395.3019047,2_114_4
2018-08-20,1420118.33333333,-2283361.83345578,-51281.1667693108,0,697655.354063713,0,229588.558772539,81597.7772909122,0.514355188932104,3353.69884471416,6.36173509086901,62991.6040009675,2920659.65291189,1661210.52174993,2_114_4
2016-11-21,2964696.66666667,-2555461.97796238,409150.34087487,0,1500372.2985565,0,98506.4833409119,105983.020837073,46318.9790097186,15411.752216889,0.838504675499018,43550.7074334664,3195864.14221413,2859696.58502585,2_116_10
2016-11-28,2848525,-2556285.79931223,332014.067372278,0,1551005.34832895,0,14552.8067814381,74740.6874075788,18144.3917281299,13525.2900721704,52038.8942505732,66343.4678767815,3195864.14221413,2761943.29671979,2_116_10
2016-12-05,2740160,-2557109.61981394,259431.398008762,0,1368278.58992173,0,41463.6845206057,121717.233282811,65.1769375364466,8072.48027286877,57582.6810140487,146786.993869872,3195864.14221413,2642152.76022842,2_116_10
2016-12-12,2380508.33333333,-2557933.44031565,243051.117318925,0,1313451.22397277,0,5149.62854432308,88818.7899824082,0.216271854888497,9049.6638114818,48454.0249414343,75832.4593160412,3195864.14221413,2421737.82605772,2_116_10
2016-12-19,2230915,-2558757.26081735,275863.654974364,-336403.310654086,1184325.37371802,0,580.666535235773,134245.773665423,0.00071744248425353,5081.48861011571,42319.3835025182,16386.9406728962,3195864.14221413,1959506.85313871,2_116_10
2016-12-26,3659425,-2559581.08131906,302485.185884705,1092709.85108879,1284507.41816684,0,302171.878449975,100748.091155857,0.00000237998259489385,14545.2238460121,49426.9612004239,2041.96761927879,3195864.14221413,3784919.63830933,2_116_10
2017-01-02,2827008.33333333,-2560404.90182076,277692.336604965,0,1245953.83946511,0,265075.971724344,145158.138815935,217100.384825599,12688.9291240505,47202.1902211109,99613.508886682,3195864.14221413,2945944.54006116,2_116_10
2017-01-09,2042143.33333333,-2561228.72232247,208120.552145013,0,1132492.95091007,0,87692.7403972939,111705.666027489,8510.72534415477,13720.9111489188,43920.0757684794,66613.9766276335,3195864.14221413,2307413.01826071,2_116_10
2017-01-16,2113358.33333333,-2562052.54219505,136592.734797236,0,1113467.48487816,0,31974.7871950682,79750.2524455998,1371.60218543729,14543.2631633936,39670.2631593726,97872.4793817873,3195864.14221413,2149054.46722512,2_116_10
2017-01-23,2179918.33333333,-2562876.36206764,94654.7507266533,0,1162821.40280976,0,3868.61108141473,53259.5988843828,101487.029727854,15272.4333984332,41761.8326254315,43674.0850727168,3195864.14221413,2149787.52447313,2_116_10
2017-01-30,2370613.33333333,-2563700.18194023,77723.2842820014,0,1179321.00717465,0,156931.886144889,33761.0556508756,588.479779343216,12911.4533401322,44365.5975499387,64801.540618573,3195864.14221413,2202568.2648143,2_116_10
2017-02-06,1814556.66666667,-2564524.00181282,61947.9883829586,0,1005073.93908988,0,28768.8576113346,20629.4567792941,1.95702858495559,4104.96420223385,29103.9569117966,13638.4437024197,3195864.14221413,1794609.70410982,2_116_10
2017-02-13,1951668.33333333,-2565347.8216854,33098.0584082599,0,1045239.31031645,0,3450.6262041795,96176.7431998898,0.00649213350437022,15519.2925293787,278.430779150022,30462.2881114344,3195864.14221413,1854741.0765696,2_116_10
2017-02-20,1918238.33333333,-2566171.64155799,-6284.00788102136,0,1019855.73818448,0,387.419656209299,66434.9692185541,95608.1489453292,5474.04834555862,2.10566609837357,37343.5898991208,3195864.14221413,1848514.51269046,2_116_10
2017-02-27,1472390,-2566995.46143058,-49576.7640231069,0,797929.68708052,0,43.1637485642607,43204.7314951201,531.367553230382,19760.8302406874,9272.76251910278,59814.2526204313,3195864.14221413,1509848.7120181,2_116_10
2017-03-06,1477865,-2567815.01644168,-93849.9124852367,0,779101.624091856,0,4.80487617030069,26869.10820807,144268.352105285,8479.43281593127,15209.1152576634,28903.3412520024,3195864.14221413,1537034.99189419,2_116_10
2017-03-13,1300166.66666667,-2568634.57145277,-134293.88212501,0,684483.088644771,0,14569.1445044677,16211.5978635682,1221.78248000519,2308.82823868101,13289.6498261387,54754.4518041099,3195864.14221413,1279774.23199809,2_116_10
2017-03-20,1160205,-2569454.12646387,-161901.155889533,0,601243.974587261,0,1683.00320553991,9594.65472524034,191819.041831318,523.930840386368,10249.9035527043,54798.8563933826,3195864.14221413,1334422.22499655,2_116_10
2017-03-27,1356871.66666667,-2570273.68147497,-175340.447765168,0,743890.936319488,0,188.119835472775,48029.4989890643,3327.75342759996,6696.32559228793,16396.4673281201,65791.6423246741,3195864.14221413,1334570.7567907,2_116_10
2017-04-03,1355833.33333333,-2571093.23648607,-190728.66164175,0,751625.214140249,0,20.9486127890264,30143.3211168732,11.1963020381701,1723.74554122968,15894.2625731564,9465.82223705798,3195864.14221413,1242926.7546097,2_116_10
2017-04-10,1176266.66666667,-2571912.79149717,-227984.630307434,26232.4598331854,616660.188512769,0,2.33181537787091,144637.082363276,0.0371434121771256,385.078292301074,10032.413109713,1516.58806994876,3195864.14221413,1195432.89954951,2_116_10
2017-04-17,1955281.66666667,-2572732.34650827,-283400.119835872,1037227.72740776,508110.946889877,0,7500.0498506246,111169.806043997,0.000123216411090571,83.0695191895567,8479.91113337065,9338.51787434672,3195864.14221413,2021641.70471237,2_116_10
2017-04-24,1029928.33333333,-2573525.89010446,-324230.461406996,0,549894.424880051,0,850.768499873377,134066.130301496,0.000000408747627165153,17.7820212049571,6855.58709294826,24880.8779231608,3195864.14221413,1014673.36142182,2_116_10
2017-05-01,2263143.33333333,-2574319.43370065,-320810.942192378,376389.521572477,469723.366201789,0,136124.503906827,100572.245357115,0.00000000135594456248058,3.8001352029958,3981.33759653887,8965.16412747975,3195864.14221413,1396493.70521854,2_116_10
2017-05-08,813771.666666667,-2575112.97729684,-283663.893082486,0,432829.10297976,0,22982.8359335348,133102.80037249,0.00000000000449809499634017,0.811825358026989,3808.93915908677,8957.24710444426,3195864.14221413,938769.009209482,2_116_10
2017-05-15,880871.666666667,-2575906.52089302,-259075.301106348,0,488605.100219889,0,2714.26904337052,99631.7208731695,0.0000000000000149215972068107,0.173417608631273,29.564117399376,28031.6811787179,3195864.14221413,979894.82906491,2_116_10
2017-05-22,919185,-2576700.06448921,-281659.423988207,-66390.1289921554,502643.646947101,0,304.179455822477,86468.79109944,0.0000000000000000494996355976166,9282.46073437887,0.223178525669662,36447.7777361927,3195864.14221413,906261.603896011,2_116_10
2017-05-29,826321.666666667,-2577493.6080854,-335756.281016836,0,445496.296747432,0,33.8826062511068,58541.2377075497,41321.9634143427,2594.98615922109,1212.66276759436,10928.035867748,3195864.14221413,842743.318382028,2_116_10
2017-06-05,833798.333333333,-2578254.02375004,-371541.218993276,346567.253647087,433642.80895854,0,11602.3097525166,69964.7623573473,166.000020670862,8066.94660046557,3168.32294452863,2249.56307517895,3195864.14221413,1121496.86682715,2_116_10
2017-06-12,746271.666666667,-2579014.43941468,-358790.765740288,0,413263.437205758,0,1330.02783296059,45818.5239447688,0.551060027001304,2167.55082094141,2394.87281758675,2327.37189249719,3195864.14221413,725361.272633703,2_116_10
2017-06-19,1036406.66666667,-2579774.85507931,-316124.601746627,0,523288.050563504,0,135455.412031108,28635.4792840631,0.00182804384338155,572.780467461309,5208.71151676212,2627.10661740584,3195864.14221413,995752.227696535,2_116_10
2017-06-26,927931.666666667,-2580535.27074395,-282751.818751148,0,492356.42269833,0,22811.9122373136,104004.932945759,13426.7639738985,124.158957223349,3968.09267244944,545.007091201106,3195864.14221413,969814.343295203,2_116_10
2017-07-03,1126943.33333333,-2581295.68640859,-269202.54285775,0,579104.59186302,0,11148.1481459714,73037.4178204876,88350.9323023727,13319.9962852226,8449.34571466327,7075.79578215093,3195864.14221413,1125852.14086168,2_116_10
2017-07-10,1184220,-2582056.10207322,-248082.15450486,0,656442.551309469,0,1276.47053761201,48123.7593070416,467.088228469513,4301.3220180577,9116.84669726781,5625.52568993247,3195864.14221413,1091079.44942389,2_116_10
2017-07-17,1315508.33333333,-2582816.51773786,-194836.374391339,0,631555.145412459,0,16129.7837247024,92964.2390378466,210811.261530956,1031.56843875416,9983.3767090091,1620.9001716994,3195864.14221413,1382307.52511035,2_116_10
2017-07-24,1279360,-2583475.84552524,-125237.460490876,0,708581.879353852,0,1870.87112181288,63787.5898137811,6292.3747884953,226.28563240269,10222.629405531,14293.8738511044,3195864.14221413,1292426.34016499,2_116_10
2017-07-31,1455811.66666667,-2584135.17331262,-80162.8339464515,0,736015.252783404,0,21605.9343777366,115515.774391474,1122.33540839455,48.6164588340236,14494.0811305353,12124.927186992,3195864.14221413,1432493.05669242,2_116_10
2017-08-07,1553355,-2584794.50110001,-74991.0222312175,0,817026.603708895,0,2542.35951053671,110175.535079945,80605.6863099574,10.3978094342224,21724.9447195512,9792.0639042006,3195864.14221413,1577956.20992543,2_116_10
2017-08-14,1374855,-2585453.82888739,-77032.6908430684,0,697695.633244044,0,126949.784237754,78398.6945093395,405.059924135748,2.22166334433565,194.63375978476,28497.4096919377,3195864.14221413,1465521.05951401,2_116_10
2017-08-21,1970110,-2586113.15667477,-41286.6145697598,0,1042849.86943942,0,20712.2435847761,52214.3798110127,108498.094150069,3554.24538825501,1.47104524458852,36621.1547083352,3195864.14221413,1832915.82909671,2_116_10
2017-08-28,2336431.66666667,-2586772.48446215,37144.9751133938,0,1164817.36691372,0,312448.188346822,33032.2708592197,663.414116498149,3258.63468363256,27748.0963235512,81393.1247538822,3195864.14221413,2269597.7288627,2_116_10
2017-09-04,2002065,-2587140.98786585,116948.332857093,0,1109850.58921957,0,159625.019564874,20156.9766180367,2.20692671642734,758.926524164836,34623.3600720851,55570.7289334716,3195864.14221413,2106259.29506429,2_116_10
2017-09-11,2027418.33333333,-2587509.49126954,157677.602503223,0,978740.904845847,0,232036.167925113,101724.639586554,13274.1470285901,1833.13494867442,27445.1543672497,9269.50171439575,3195864.14221413,2130355.90386423,2_116_10
2017-09-18,1886570,-2587877.99467324,162956.164054221,0,1045141.77194407,0,61616.0364970647,71091.6100806494,46.6452053407507,410.709548611935,34056.4390286074,20711.1977402364,3195864.14221413,2004016.72163969,2_116_10
2017-09-25,2529721.66666667,-2588246.49807694,169694.857021802,0,1231387.38914497,0,284059.636915182,105276.452986682,0.154767269810943,6484.05673248308,46994.1593880746,46478.7605681492,3195864.14221413,2497993.1116618,2_116_10
2017-10-02,2357930,-2588615.00148063,200870.616972393,37474.6311469875,1295926.55279491,0,323415.764068538,94771.2487818267,0.000513412093296855,1658.32355516032,46496.488204196,72238.6437611348,3195864.14221413,2680101.41053205,2_116_10
2017-10-09,3003391.66666667,-2588983.50488433,242392.412116495,0,1353866.83845113,0,288180.503119938,134263.676383499,182214.156543263,11752.4049119634,52898.8731106179,40224.8186348033,3195864.14221413,2912674.32060151,2_116_10
2017-10-16,2283685,-2589352.00828803,270247.535004883,0,1265683.50928262,0,115126.475481965,100765.623281691,2608.64058236355,11809.5414448555,49923.2997890779,115191.986369439,3195864.14221413,2537868.745163,2_116_10
2017-10-23,2584721.66666667,-2589282.00227416,288096.388698914,0,1288777.17288008,0,209095.791974736,88761.2149067178,8.74992272896625,12579.8166857297,52615.0158864725,113304.28710892,3195864.14221413,2659820.57800426,2_116_10
2017-10-30,2565400,-2589211.99626029,322741.250568443,-170311.999004832,1380475.87139453,0,70752.0384400103,60376.8030096116,0.0290273192750539,13453.3533756599,58313.0413723476,25005.3553279024,3195864.14221413,2367457.88946483,2_116_10
2017-11-06,3407085,-2589141.99024641,381554.870650806,0,1542585.80943886,0,97575.1932490988,130063.598899124,204356.847680862,11326.6295225393,71426.1030694521,52933.6474049202,3195864.14221413,3098544.85188338,2_116_10
2017-11-13,2803291.66666667,-2589071.98423254,428889.977770583,0,1554537.00176431,0,14370.7566372012,96691.1843085516,4899.89606642009,15751.0909898656,1118.51937390292,44937.6822868047,3195864.14221413,2767988.26717923,2_116_10
2017-11-20,3303155,-2589001.97821867,418333.602398194,0,1605478.95074333,0,218046.485658222,102875.553697012,892.00902884907,11693.0547239737,8.51089888894873,42337.6677515901,3195864.14221413,3006527.99889552,2_116_10
2017-11-27,3103743.33333333,-2588931.9722048,347462.64251771,0,1659106.44516426,0,53436.6629135037,72071.3507184253,82410.6773584523,8969.84583503083,94990.5637977474,108195.092757979,3195864.14221413,3033575.45107244,2_116_10
2017-12-04,2793875,-2588861.96619093,269154.63572066,0,1400766.179148,0,129452.804958854,91215.4328970292,418.960459055364,6530.24218178273,97140.428926809,52687.6188710837,3195864.14221413,2654368.47918647,2_116_10
2017-12-11,2260396.66666667,-2588142.84389975,241278.909428501,0,1253571.30386887,0,21316.3950026447,62361.2147820635,1.39228320660536,8711.16829223507,88161.8773074787,100537.278887829,3195864.14221413,2383660.8381672,2_116_10
2017-12-18,2399176.66666667,-2587423.72160858,268619.44547778,0,1207556.45509053,0,242833.132151898,90317.007164955,0.00461866883257842,4974.05833882649,89848.4019089027,133886.342338398,3195864.14221413,2646475.26769551,2_116_10
2017-12-25,3827520,-2586704.59931741,300783.876386974,506242.94675676,1135568.31751314,0,306871.811450417,61632.439247226,153027.555038373,14533.0760080977,79247.4960831456,183793.230526109,3195864.14221413,3350860.29190697,2_116_10
2018-01-01,3109461.66666667,-2585985.47702624,286312.088177577,215104.005340524,1145108.96611097,0,147336.167248936,39706.249016557,44741.1295582598,12685.3118158959,81423.4108627588,238936.754433896,3195864.14221413,2821232.74775327,2_116_10
2018-01-08,2228128.33333333,-2585266.35473506,222044.206995088,0,1222194.68833549,0,25981.8768364587,31346.0090552857,182.929238393735,13720.1099346849,83151.5904894478,248362.170533563,3195864.14221413,2457581.36889748,2_116_10
2018-01-15,2202593.33333333,-2584547.23244389,147648.615836612,0,1056869.141122,0,164753.734487197,19068.6121951876,158987.443034411,4499.6962255218,77847.3724691515,94934.0321684855,3195864.14221413,2335925.55730881,2_116_10
2018-01-22,1918293.33333333,-2583827.34440536,99741.1337208458,0,986525.364248308,0,31209.2079279104,70436.3007320708,198562.107000843,1085.2865714127,69845.9713572334,31967.9440368891,3195864.14221413,2101410.11340428,2_116_10
2018-01-29,1862458.33333333,-2583107.45636683,79969.0674740454,0,950664.309883958,0,102202.055029508,46170.466708363,4046.37418675841,238.403506338356,65962.3072542656,24001.3380754531,3195864.14221413,1886011.00796599,2_116_10
2018-02-05,1975951.66666667,-2582387.56832829,65572.7685571703,0,1074677.62071557,0,15286.466973911,28874.6530010064,17868.7153752178,1293.33948615261,78933.9860481748,145201.515336077,3195864.14221413,2041185.63937911,2_116_10
2018-02-12,1827318.33333333,-2581667.68028976,39238.7025862564,0,955297.797982439,0,22198.4292384958,70074.1804073087,64.105986491894,285.659451570047,1393.53986988077,74635.4380656239,3195864.14221413,1777384.31551243,2_116_10
2018-02-19,1656268.33333333,-2580947.79225123,1177.32754216406,0,895581.54959369,0,2616.18014629558,45900.131834684,31333.8191384633,61.4659416733611,10.6249174385431,51747.7657001144,3195864.14221413,1643345.21477742,2_116_10
2018-02-26,1703790,-2580227.9042127,-41715.9504268627,0,849766.430157095,0,25783.1122148096,73677.7241816512,98920.639765065,13.1502827020394,31906.5878677408,44348.6489457018,3195864.14221413,1698336.58098933,2_116_10
2018-03-05,1488115,-2579508.01617416,-86004.2281135758,0,824383.190353473,0,3067.79843276728,48607.704749995,562.950404471991,2.80997122978533,43842.7976859267,38664.0397266816,3195864.14221413,1489483.18925093,2_116_10
2018-03-12,1727330,-2578787.80941256,-127757.740635098,0,801556.718753952,0,205384.581068208,87600.3001982314,194672.352535588,0.600280876930217,43307.3439277845,16250.7971508051,3195864.14221413,1838091.28608191,2_116_10
2018-03-19,1208246.66666667,-2578067.60265096,-158192.973621534,0,670679.16573664,0,47050.1171448381,59445.0879617622,3604.00372380298,0.128227966147326,32389.1197478529,17849.8330240637,3195864.14221413,1290621.02150856,2_116_10
2018-03-26,1388960,-2577347.39588936,-173463.161754664,26232.4598331854,696461.033402849,0,81749.360444573,86531.1050161507,5546.85513937021,0.0273908676437669,33972.2860101299,43964.1398087454,3195864.14221413,1419510.85161598,2_116_10
2018-04-02,2408331.66666667,-2576627.18912775,-186785.140886265,1037227.72740776,595531.582482201,0,11440.2547697401,58590.9050657747,18.8413193156616,0.00585096785184323,26736.4619920012,21102.1156312624,3195864.14221413,2183099.70671913,2_116_10
2018-04-09,1131721.66666667,-2575906.98236615,-219433.076023172,0,626658.453256312,0,1310.90301062631,49261.1261488537,0.062507553590949,0.00124982554436403,29550.4922363647,98220.4810011238,3195864.14221413,1205525.60323546,2_116_10
2018-04-16,950015,-2575186.77560455,-273408.979744347,0,526327.027211634,0,146.390926855608,30988.7709814261,0.000207357288729574,5447.48746339982,21307.0635566246,65695.9193304261,3195864.14221413,997181.046542956,2_116_10
2018-04-23,801298.333333333,-2574466.56867404,-319712.652177054,0,432759.147860899,0,16.3000694706095,104069.171439523,0.000000687869408169837,1350.61792519564,10932.9017677928,11321.3721989727,3195864.14221413,862134.432625573,2_116_10
2018-04-30,779838.333333334,-2573746.36174354,-324846.443588264,376389.521572477,423575.253752846,0,1.81435929582769,73092.5065963102,0.00000000228187938404561,18887.9224701788,6795.24282351358,6837.19074085815,3195864.14221413,1202850.78919781,2_116_10
